elevation,slope,road_density,gdp_per_capita,pop_density,river_dist,farmland_ratio
0.0015743425073139823,0.0011997565529903338,0.005850301434023378,0.9253152105340922,0.0,0.05247392141468409,0.013586467556896008
0.0,0.0014530871529859076,0.02863501916618022,0.9065553228942085,0.0,0.046181055316976125,0.017175515469649356
0.0,0.0,0.026550155722476147,0.9046006153525357,0.0,0.054928417187531976,0.013920811737456094
0.013985359844442262,0.0,0.0,0.895094402977488,0.01684107796358164,0.0444028236455665,0.02967633556892146
0.0,0.0,0.020894084326990116,0.9123340419294206,0.0,0.06677187374358941,0.0
0.0019362156470311795,0.0022330705686117924,0.02705590422394188,0.8797675411949315,0.007723939309075319,0.04793457893766093,0.033348750118747196
0.014155908234642528,0.0,0.0,0.9674246390736507,0.0,0.01422916311833659,0.0041902895733701455
0.0,0.0,0.013927869076167672,0.9238946074266532,0.0,0.03686633544503552,0.025311188052143493
0.008519854492512913,0.0016724220660683327,0.044485524183330676,0.8596823482032325,0.0,0.05847521708936766,0.027164633965487926
0.0,0.0,0.010273943762713029,0.9052831666411969,0.0,0.056626388447814306,0.027816501148275708
0.0,0.0,0.008435098687135665,0.895530209296324,0.0,0.05187766760320084,0.04415702441333959
0.015638689490285494,0.0,0.003941440518166336,0.8981844620660204,0.0023128038849849924,0.0665806970955099,0.0133419069450329
0.008842373007326538,0.0,0.030697257708882267,0.896325000419291,0.0,0.05591078867440445,0.008224580190095985
0.00244273736995501,0.013103260740890254,0.00260631642339875,0.9148723795344629,0.0,0.05650926391016004,0.010466042021133173
0.00789950305419271,0.0,0.019707460468230922,0.8550398042715354,0.0,0.0691186367969546,0.0482345954090863
0.006598682410716337,0.0,0.010151420865961283,0.8960609339398048,0.0,0.059747181254038564,0.027441781529479268
0.0,0.005353883240761172,0.020874328321439838,0.9050442566380169,0.0,0.06872753179978207,0.0
0.0034264849921536444,0.0,0.025358640567768022,0.8915128806136174,0.0,0.06361537617200295,0.016086617654457968
0.025800278852113907,0.0,0.05289238878902655,0.8444304267221068,0.0,0.07571159982543002,0.0011653058113228654
0.0015884512487990637,0.0,0.023689190339839163,0.8930643493242414,0.00404246329581632,0.07260988684506743,0.005005658946236726
0.0,0.0030534555053982108,0.01906085570319296,0.878831696976575,0.013847613888297137,0.08029185639516728,0.004914521531369519
0.032670770889763744,0.01923683974862506,0.0,0.8596748474294545,0.003868814064049074,0.06852985155484409,0.016018876313263573
0.012507960358202962,0.0029514605855242263,0.011469422678367192,0.8664003517499278,0.0,0.06395767442976608,0.042713130198211706
0.005495313101789366,0.0,0.0,0.9143187052740107,0.0,0.058427041005312486,0.02175894061888743
0.0,0.0,0.015098194414319454,0.8861488219457607,0.0,0.08670693019466752,0.012046053445252277
0.0,0.0,0.01886788174472487,0.9070771189464641,0.003218003417055785,0.040726748512561424,0.030110247379193635
0.0,0.0,0.013971809147063587,0.9084059381667543,0.009840121220212146,0.05364677001416204,0.01413536145180816
0.011679690952401426,0.0,0.015051095743459053,0.9084168925099257,0.009860851295407405,0.04536531689225686,0.009626152606549643
0.02083136321297727,0.0,0.02552987116335542,0.9000083598881798,0.00027327644560798734,0.03278313564461096,0.020573993645268417
0.0,0.0,0.004405645634494004,0.949474369996963,0.0,0.03558261705296849,0.010537367315574565
0.0,0.026106000052415864,0.02162265108805993,0.8794280316652237,0.0007455335770291053,0.03604579505524653,0.03605198856202493
0.0,0.0,0.003293498235966243,0.9502451218616346,0.001311838488067993,0.045149541414331314,0.0
0.0,0.0,0.004521686486757975,0.8912349693635238,0.0,0.06657427467568815,0.037669069474030176
0.0,0.0,0.024691491279065923,0.8851986685526253,0.0,0.043455999031267685,0.0466538411370411
0.003423391050160999,0.0,0.0,0.9191122113790658,0.0,0.052262404689006114,0.02520199288176708
0.012568121968901074,0.0,0.0,0.9174815762725246,0.0,0.06995030175857443,0.0
0.0,0.0,0.0,0.9142621905934597,0.0,0.06882649334649629,0.016911316060043993
0.011030723731302879,0.012396504328448918,0.02838040582149335,0.8398246990964384,0.004179108538456273,0.07283939595348309,0.03134916253037692
0.0,0.00014984307185961836,0.004223966398688266,0.9069031749423289,0.0,0.0653442543459159,0.023378761241207264
0.0,0.0,0.009530645678954886,0.894411346134643,0.0,0.06524463330366141,0.030813374882740822
0.0,0.0,0.014404577458898988,0.9227250655414029,0.0,0.046788293675847276,0.016082063323851
0.020097707156667293,0.0,0.0053248989958674066,0.8790929708327897,0.0,0.07167804465905053,0.023806378355625102
0.0,0.0,0.041690405497103164,0.8659685215815632,0.0006413914325981287,0.07968019255723098,0.01201948893150469
0.026081884153991455,0.0,0.02117713168230129,0.83088471613859,0.019531003801791097,0.07755977715614919,0.024765487067176916
0.01798376327552384,0.013227345812015116,0.028378477065602186,0.8886315882630624,0.0,0.03839847102826515,0.013380354555531352
0.01160299788784975,0.0,0.011157288815918159,0.8677350943008239,0.004904241446248134,0.0715035447665604,0.033096832782599485
0.0038479806906892913,0.0,0.05147699184972657,0.8360163768053074,0.0,0.09871036875465572,0.009948281899621022
0.0,0.018385770569616648,0.03636883245658432,0.8901605026453502,0.0,0.05508489432844884,0.0
0.011208162153729403,0.0,0.036319926720966136,0.8521196093744846,0.0,0.08593347424430535,0.014418827506514537
0.0,0.0,0.0036488150935846137,0.8900286316853269,0.009221644388016415,0.07528634751291169,0.021814561320160537
0.005653014936966769,0.0,0.010934838047940305,0.8815335721902215,0.0,0.05444539400203956,0.0474331808228319
0.014439584254434463,0.0,0.024560869617170075,0.8725802631861596,0.0,0.05857718706590969,0.029842095876326205
0.0,0.0,0.008184840025540598,0.9498493063262499,0.0,0.04196585364820953,0.0
0.0022383892686630804,0.005239461062979524,0.021125633198562303,0.8669961338236151,0.0,0.0637742161906276,0.04062616645555248
0.0,0.0,0.0,0.9673724381895357,0.0,0.026138323338313844,0.006489238472150468
0.0,0.007359323301448682,0.0,0.951284283435485,0.0,0.037974868598685235,0.0033815246643809737
0.017161541337527193,0.01285757424393165,0.026841568006163923,0.8494715325521244,0.0,0.060839025111947186,0.03282875874830571
0.017579089454535107,0.0,0.02475012184031219,0.9166434059328519,0.0,0.04102738277230076,0.0
0.0,0.0,0.008246322228617336,0.9308428715114494,0.0,0.060910806259933364,0.0
0.007613718951888469,0.0,0.0,0.9208407906581906,0.0,0.03995879822456317,0.0315866921653578
0.0,0.0,0.026203543722922072,0.9063198754581048,0.0,0.033266674775676776,0.03420990604329642
0.006316825482654735,0.009180743537603345,0.01408917445236722,0.8885547510736704,0.0,0.04357527429486766,0.038283231158836584
0.011416608739897856,0.009466199716497812,0.02698347512412287,0.9122538452501373,0.0,0.03987987116934406,0.0
0.021853245863852715,0.003953578452981514,0.036737723661163735,0.8691206730137546,0.0,0.042269856212726616,0.02606492279552091
0.0,0.0,0.0,0.9660563665119446,0.0,0.03186646367656848,0.002077169811486891
0.0,0.0,0.016399790767037393,0.8574060824558895,0.02237140901193102,0.05492914393597982,0.04889357382916222
0.0,0.0,0.00747906256393185,0.9509323146068621,0.0,0.04158862282920608,0.0
0.0,0.0,0.008554163634994545,0.9188520626387194,0.0,0.07259377372628599,0.0
0.0,0.0,0.014938921862193503,0.875580269502764,0.0,0.07162391968848304,0.03785688894655946
0.023731697203493544,0.02143468975985687,0.0354971532981084,0.8057948035825168,0.005776839380897599,0.07864065798476608,0.029124158790360895
0.012202537338835924,0.0,0.020434271584490623,0.8432296569715821,0.020671587136762423,0.06914936509335771,0.034312581874971285
0.002746391742866989,0.0,0.0,0.9161024201805897,0.0,0.0683900944943682,0.012761093582175118
0.0,0.008739771945801248,0.03829563084461552,0.8852357593302167,0.0,0.05893275916456879,0.008796078714797949
0.009648274002614275,0.0,0.0022525448992986668,0.9128747907927661,0.0,0.07522439030532095,0.0
0.0163175381465261,0.0,0.013077766652979005,0.848240475959307,0.0,0.08236021894546501,0.040004000295722895
0.0,0.00040164379820718717,0.006110967180358427,0.9324419462166997,0.0,0.0354365088152603,0.025608933989474406
0.0024751489572563297,0.011159800752466129,0.010564443147874669,0.928187986488843,0.0,0.034126988096105704,0.013485632557454127
0.01811605677919836,0.0,0.01394624414588643,0.8598646791520624,0.0018617500014069964,0.07984609600404782,0.026365173917397972
0.0,0.0074402016495219575,0.03699757351530675,0.8792371572952707,0.0,0.050303839139481145,0.026021228400419278
0.0009522177425033662,0.0,0.038460782321799246,0.8820444664293385,0.0,0.06228002899842777,0.01626250450793108
0.008394556090715495,0.0,0.0,0.9312518049338917,0.0,0.04567157162890332,0.014682067346489535
0.0033806382626799434,0.023900857911607943,0.025336372238094044,0.8501257791721335,0.005712401338354286,0.07349026372607996,0.018053687351050274
0.010168908735322151,0.014582632304744306,0.016401603789000962,0.8667128385283429,0.0025619194098925866,0.07625040472539206,0.013321692507305053
0.0,0.0,0.0,0.9587895322660897,0.0,0.040758220476660424,0.0004522472572499638
0.009088950565792425,0.0,0.016827454218566462,0.9080401732638097,0.0,0.04006437094191453,0.02597905100991681
0.0014140129505718637,0.003410939505677067,0.021090299465969242,0.8643907893633106,0.008091316062529965,0.08704001622470481,0.014562626427236509
0.0,0.0,0.04436095229766644,0.8969385852398037,0.0,0.05231832582328025,0.006382136639249593
0.012937786147354063,0.0,0.0005190477954402161,0.8686724270588854,0.0,0.07744622332552362,0.04042451567279679
0.0,0.0,0.0,0.8968714043746537,0.0,0.06943478394557429,0.03369381167977203
0.007260633565759753,0.0,0.02960544106730181,0.9092394223885064,0.0,0.045673457465307155,0.008221045513124728
0.02332241532160419,0.0,0.0008385330882723044,0.8824120103709194,0.0,0.08509359418802173,0.00833344703118253
0.0040627098470507215,0.0,0.03294063113768993,0.8841353002097416,0.0,0.07553277025777645,0.0033285885477412876
0.0,0.0,0.0,0.9243141639153629,0.0,0.05749582831588945,0.018190007768747636
0.0,0.0,0.029894669781397553,0.8548943453356077,0.0,0.06861239705162787,0.04659858783136688
0.0,0.0,0.018305840065982668,0.8659912418131374,0.0,0.06656226335706569,0.049140654763814406
0.03273371327097935,0.0,0.009434822984983243,0.839718742063698,0.0,0.071338600021416,0.04677412165892337
0.0,0.0,0.01589389782746813,0.898374557010761,0.0,0.057164615502698,0.02856692965907292
0.0112244722094535,0.0,0.056153014429788886,0.8490978265865983,0.0004115053389542381,0.06141389765280608,0.021699283782398944
0.0005200192024834314,0.0,0.01614090001642012,0.9074312724511157,0.0,0.06977839148189059,0.0061294168480902095
0.007385538437385781,0.0,0.006940015309814981,0.8754439995037997,0.0,0.08417732145435275,0.026053125294646744
0.00016838674469848365,0.016391248910302483,0.041562711824834904,0.8865729393866233,0.0,0.04458809482882856,0.010716618304712301
0.007228365993236227,7.982967287644888e-05,0.014271900864136529,0.900375839177028,0.0,0.03694408690033027,0.04109997739239236
0.019294281608304636,0.0,0.030949990736398224,0.8780327720901521,0.0,0.04558425374643809,0.026138701818706905
0.009799796163648235,0.0,0.027248184777782923,0.8824902475106638,0.0,0.038479582019873226,0.04198218952803182
0.0,0.0,0.028722528357077108,0.9203168449271751,0.0,0.024819538305773377,0.02614108840997434
0.016525773545351053,0.0,0.0,0.9178469998449541,0.0,0.037257602862289754,0.028369623747405072
0.005864507755925096,0.0,0.01810540156356324,0.8914992401132414,0.0,0.05303930135095391,0.031491549216316486
0.0020446200607723173,0.0,0.022828145739562194,0.9224475542044714,0.0,0.05267967999519408,0.0
0.0,0.0,0.01497322783205708,0.9493236004130055,0.0,0.03570317175493744,0.0
0.0055661180462152435,0.0,0.0,0.9434023967807871,0.0,0.05091000407766525,0.00012148109533239355
0.0006675820134391686,0.014446565472055374,0.02473534260143758,0.9124503503062342,0.0,0.03086375512319823,0.016836404483635662
0.001622351584962961,0.0,0.05351517714767404,0.8478713504414609,0.0,0.06181453515994723,0.03517658566595474
0.0,0.009377146988377985,0.000223565025359554,0.9381517677105691,0.0,0.03200683400376047,0.020240686271932918
0.02395665556304942,0.007791771240646993,0.00030708423929890746,0.9032305995512908,0.0013878177362210017,0.04734980732627772,0.01597626434321512
0.0,0.0,0.003111044965269948,0.9040606027103714,0.015345952046328753,0.07413400788593692,0.0033483923920929787
0.025468075493996458,0.004644549802462368,0.024060024499143004,0.8209079694019508,0.0,0.08437098069504134,0.04054840010740595
0.00664072349926334,0.0,0.0,0.8958488882692297,0.0,0.06268645169717614,0.03482393653433087
0.0,0.0,0.013771295914850257,0.921376423064241,0.011559259390630685,0.05329302163027809,0.0
0.014942123382673441,0.0,0.02126117987199106,0.8923134775437158,0.0069980261645232016,0.05279255735715866,0.011692635679937821
0.00443679605793465,0.0,0.015996434851629885,0.8651284205325915,0.0,0.09589790466964451,0.018540443888199424
0.0,0.0,0.016776851801203987,0.8727524279372572,0.0,0.07771798014928671,0.03275274011225216
0.015748464434215084,0.0,0.04673781400323549,0.8609439859124939,0.0,0.07656973565005555,0.0
0.0,0.004273432313026914,0.015745851522306505,0.9172810073750566,0.0,0.03929634226018915,0.023403366529420877
0.0,0.0,0.025595057827246612,0.9360381657036708,0.0,0.01859987373978881,0.019766902729293802
0.0,0.01470130012595098,0.044984700411779155,0.840040435086291,0.0,0.0759860463042645,0.0242875180717144
0.0,0.0,0.03302455401826696,0.9192266207293842,0.0,0.025967513671628955,0.021781311580719873
0.008936789519390231,0.01433630049232526,0.03667989749437065,0.8663705385029449,0.0,0.07367647399096905,0.0
0.0,0.0015312212350945499,0.025821472802333333,0.9184116573908979,0.006244495943299673,0.047991152628374584,0.0
0.0,0.0019229530585764944,0.02731164736322118,0.9165788278804727,0.0,0.03261375733257717,0.02157281436515243
0.0,0.007844943992327354,0.0009435628067012429,0.9304470219659918,0.0,0.05013833083889022,0.010626140396088992
0.0,0.004663364418752306,0.007997570101823339,0.9157832230500438,0.012063380900281306,0.05628337229411491,0.0032090892349844902
0.0,0.008166328529792115,0.0,0.9145172944672944,0.0,0.06958998936333885,0.007726387639574728
0.0,0.0073397833900476,0.03584903868372565,0.9080840935299439,0.0,0.03312303425502913,0.015604050141253606
0.009761025432900524,0.0,0.0018569132292998636,0.9135806285678283,0.0,0.06259602015658158,0.012205412613389604
0.03078125921638519,0.00624141284805019,0.013831777408727477,0.8732201043307459,0.0,0.05865699588196041,0.017268450314130705
0.0,0.005499866863831769,0.008156987134962214,0.9580659856183327,0.0,0.028277160382873204,0.0
0.005805019628275207,0.0,0.03544372437871522,0.9001874117219657,0.00034482219249613356,0.05114914078315744,0.00706988129539029
0.0,0.0,0.027175503363129336,0.9305540330975687,0.002502013372533638,0.03976845016676829,0.0
0.0131432443776114,0.0,0.024795752595913337,0.852386507196037,0.0,0.09156793065350965,0.0181065651769286
0.0,0.0,0.0,0.9157227356317467,0.0,0.055794607528955986,0.028482656839297297
0.002417751373929197,0.010202447334934034,0.0,0.9115600252754846,0.0,0.060059814492417596,0.015759961523234507
0.013565689049723042,0.0,0.026602320994816086,0.8446864224967423,0.0008470458665165535,0.06160049470603458,0.052698026886167315
0.0038872822417279377,0.004778480971566528,0.005884243601629436,0.9361664482588766,0.0,0.049283544926199525,0.0
0.013836759786975326,0.008836580980826987,0.02017096135300337,0.8673470939061875,0.004300833208049154,0.06115565453739506,0.024352116227562604
0.0,0.0,0.02742152064879443,0.8633702689512445,0.0022334573325359475,0.08958755697354316,0.017387196093882028
0.02026917384398754,0.0,0.035532696378991944,0.8351188187043591,0.005501796429089781,0.0699799229030407,0.03359759174053088
0.007301100495777023,0.0,0.0377032089746705,0.8400735527667612,0.010873581898830574,0.08673125922576583,0.01731729663819491
0.0,0.0,0.0,0.9165106957607001,0.0,0.052633677860908286,0.0308556263783916
0.003637631495165235,0.0,0.0,0.8811201367194003,0.0,0.08955564432779749,0.025686587457636998
0.0,0.0014535125302925743,0.011092830529410257,0.9348991967416026,0.0,0.05255446019869457,0.0
0.0,0.0,0.0268322932235778,0.9099233943538102,0.0,0.03943058004696723,0.023813732375644686
0.0018329633308254943,0.007305697087901936,0.020901812411529018,0.9011250543937387,0.0,0.039538326347204444,0.029296146428800542
0.0,0.0,0.0016952285005031392,0.9658618628382463,0.0010618673611887896,0.031381041300062036,0.0
0.0,0.0,0.0,0.923305369895603,0.0,0.053620265664878576,0.023074364439518408
0.0,0.0,0.00549918605332358,0.9299479416642373,0.0,0.02952431404882612,0.035028558233613054
0.0002534485244890928,0.0,0.013094975541683408,0.919323805215396,0.0,0.06353805458630232,0.0037897161321290983
0.0,0.0,0.0,0.9465317297508741,0.0,0.05346827024912596,0.0
0.0,0.0,0.027866677676374574,0.9077102223095684,0.0,0.05676197470453461,0.007661125309522203
0.0,0.023027246421231412,0.0,0.90864738704381,0.0,0.06190480536375578,0.006420561171202759
0.0,0.0037078520809805263,0.0,0.9634043144538393,0.0,0.03288783346518012,0.0
0.0,0.0,0.0,0.9178257390756833,0.0,0.05517576024944588,0.026998500674870807
0.0,0.021092628392386327,0.004652594657495496,0.8811953661161113,0.004458918083945392,0.08089156089194142,0.007708931858119965
0.0,0.0,0.013018317463823684,0.9196246972694118,0.0036839004455665237,0.063673084821198,0.0
0.0,0.0,0.027796459637075888,0.8851882860784342,0.0,0.05911066987063729,0.027904584413852438
0.007502102075271423,0.0,0.0037300056734808915,0.891791321194448,0.01742504948336722,0.03552063956380513,0.04403088200962711
0.0,0.0,0.020594027759649275,0.8993983206241363,0.0,0.050363307740059475,0.029644343876155017
0.0112806537682941,0.0,0.001945507151206451,0.9021766869105805,0.0,0.06661876887244549,0.017978383297473418
0.024418330143670043,0.01089534053472043,0.0,0.9101539899767019,0.0,0.05453233934490757,0.0
0.0,0.0,0.0,0.9196973788369758,0.0,0.07111431040203998,0.009188310760984251
0.0,0.0,0.05879427081857962,0.8632493972681748,0.003077049185114174,0.05307621546347379,0.021803067264657576
0.0,0.0,0.022991125694554197,0.8525843184028529,0.0024501064069436646,0.08303705751676337,0.03893739197888595
0.02580780841703326,0.0053409620835162645,0.05614683989500139,0.7988293537773175,0.012829873528503791,0.06943344305586693,0.03161171924276088
0.0,0.0,0.019731369626612465,0.872065039686373,0.0,0.07609136654224423,0.03211222414477039
0.010530742695858604,0.0,0.02114932437581557,0.8195253255376244,0.015677244509638255,0.07194666976602436,0.0611706931150389
0.0,0.010865739462947367,0.016139965490842248,0.8237559139000726,0.02062993968738458,0.09158208292177639,0.03702635853697675
0.0034017271138676993,0.0,0.0,0.9098533267794935,0.0,0.06645360296106285,0.020291343145576
0.0,0.0,0.02581218847025456,0.9066069398423338,0.0,0.04267817205623419,0.02490269963117738
0.0,0.003472991165444566,0.006206945330749509,0.9294294497118403,0.0033849279456690537,0.02835517477277468,0.02915051107352188
0.0017505520161992252,0.0,0.028988410233932674,0.9115280373967445,0.0,0.03853802542146825,0.019194974931655343
0.009119963227556257,0.009670152897786886,0.026985222820630792,0.8712712458146548,0.006558747991778656,0.05050329410820468,0.025891373139387917
0.01550327397809656,0.0,0.03168980395119155,0.8508215798662924,0.0,0.047627691082301214,0.05435765112211816
0.01356746548089086,0.0,0.029473919693180733,0.9012470369022629,0.0,0.049067552238724506,0.0066440256849411095
0.023057828166389807,0.0,0.03148874034032517,0.8763896519033817,0.006496865061342165,0.036641136234990004,0.02592577829357115
0.0,0.0018936643107906512,0.017708706578575043,0.9124009272936461,0.0,0.051948069770829094,0.016048632046158993
0.0,0.0,0.00834577442314146,0.9417332730921179,0.0,0.04992095248474068,0.0
0.030020632235563813,0.0,0.018198289297127457,0.8643770954184647,0.0034211498884730808,0.08201045414191323,0.0019723790184578115
0.01554503552174031,0.0,0.011819267834238738,0.912621176417053,0.0,0.053077139975366734,0.006937380251601385
0.010381412391379241,0.007495890834636408,0.03830364879791265,0.8513662309555532,0.0,0.06418180482952711,0.028271012190991523
0.014209332904604188,0.015814631160397507,0.0068998155787891105,0.8546790837791387,0.0,0.07131233291320756,0.03708480366386298
0.02710742778038218,0.006295578847647231,0.019737984533317144,0.8692509670436104,0.0,0.06561152627150199,0.011996515523541184
0.010987153902937401,0.0,0.050580981675612174,0.8665376102761511,0.007445552887548102,0.06378843650905242,0.0006602647486989661
0.0,0.003875844320348331,0.0,0.9129692203041742,0.0,0.0831549353754775,0.0
0.014627754547129234,0.009655059693700343,0.02905963979274696,0.8429498438056087,0.011701776782843877,0.05301862889502423,0.038987296482946736
0.0,0.0,0.01723692738435699,0.8943074810886089,0.0,0.08845559152703406,0.0
0.0,0.0007907290021406948,0.015659472257921227,0.8757110947408862,0.0002614904892760597,0.08124097577899721,0.026336237730778703
0.00350101893309209,0.0,0.009114429311057734,0.8963209369457772,0.0,0.09106361481007304,0.0
0.0,0.0036547218918720386,0.050679700769759556,0.8568975942761843,0.0,0.062444679955456446,0.026323303106727654
0.021414033846262316,0.011974867795855054,0.008714254653213233,0.8770971877505279,0.0,0.0807996559541415,0.0
0.0,0.0,0.0,0.9163270639572728,0.0,0.07298210930469363,0.010690826738033518
0.014373502343062682,0.009928794753472801,0.002482492370643969,0.888959108115656,0.0,0.06238175830912293,0.021874344108041607
0.0,0.00778982049799666,0.013847243106254568,0.9023467773858656,0.003257467972752879,0.03382951305553914,0.03892917798159103
0.0,0.015735450676352614,0.03651588527326534,0.8784124074106621,0.0,0.05365743306949706,0.015678823570222877
0.0033965892772371588,0.0,0.010182891668547573,0.957838948777528,0.0,0.019342335639424724,0.009239234637262598
0.014697943938009017,0.0,0.007291690928986846,0.9217245807996004,0.0,0.03242362042170344,0.023862163911700422
0.0,0.0,0.0029031937323621333,0.9352383289141231,0.0,0.05215201565827312,0.009706461695241558
0.0,0.0,0.041042944169591394,0.9091442915632031,0.0,0.049812764267205566,0.0
0.0,0.0,0.04094519183274618,0.8755834103708017,0.0,0.06470385007823226,0.01876754771821999
0.01122447112601506,0.0,0.016810235848473243,0.8823456402670709,0.0,0.050059444617178504,0.039560208141262404
0.0,0.0,0.027908649311160875,0.9229138091302947,0.008072062067901358,0.04110547949064288,0.0
0.011311915670188131,0.003041851855257529,0.0361452301513069,0.8393973173562576,0.0,0.06754690654547059,0.042556778421519365
0.007090993546812898,0.0,0.019483859088312988,0.8983582639669676,0.0,0.05044227259071369,0.024624610807192967
0.0,0.0,0.027506624731268546,0.9198883360626116,0.0,0.052605039206119884,0.0
0.01772925186710485,0.0,0.01887216875446154,0.8977372155012089,0.0,0.04847634343460845,0.017185020442616196
0.009792058509423813,0.0,0.01549207085832384,0.9115278728815532,0.0,0.041284323228124475,0.021903674522574624
