id,x,y,elevation,slope,road_density,gdp_per_capita,pop_density,river_dist,farmland_ratio,y_area_change,t1_PD,t1_AI,t1_CONN,t1_FRAC,t2_PD,t2_AI,t2_CONN,t2_FRAC,true_type
44,57.931034482758626,4.137931034482759,311.6876482868109,16.538202682600605,0.0,0.0,217.38875707839034,8.537928256176631,0.23275793058252672,0.7235185359489048,400.0,56.25,1.0,1.2090619551221675,10000.0,0.0,0.25,1.0,fragmenting
45,62.06896551724138,4.137931034482759,286.68415460718904,15.149119700399389,0.0,0.0,239.61408479360978,8.725501760336394,0.30022855911417434,1.393290646180502,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating
46,66.20689655172414,4.137931034482759,210.49587308675618,10.916437393708676,0.0,1.8900369229236673,307.3370017006612,10.118175657968925,0.4239537202971818,1.5280319140455414,400.0,56.25,1.0,1.2090619551221675,10000.0,0.0,0.25,1.0,fragmenting
47,70.3448275862069,4.137931034482759,130.95578003405177,6.497543335225098,0.48302528514976967,2.861911467702418,378.03930663639846,6.300244096852012,0.4325811088317215,2.3943999463866494,2000.0,25.0,0.5,1.3652123889719707,2500.0,35.59322033898305,0.8,1.0459431618637296,expanding
48,74.48275862068967,4.137931034482759,46.94660493831891,1.8303669410177175,1.6411351208371865,0.0,452.7141289437165,0.0,0.1505188528691824,1.3070707171935296,2000.0,25.0,0.5,1.3652123889719707,2500.0,35.59322033898305,0.8,1.0459431618637296,expanding
49,78.62068965517241,4.137931034482759,39.25831916928502,1.4032399538491678,1.7805038460258302,0.0,459.54816073841334,0.0,0.0,1.8876016414951644,2000.0,25.0,0.5,1.3652123889719707,2500.0,35.59322033898305,0.8,1.0459431618637296,expanding
50,82.75862068965517,4.137931034482759,155.4531164176762,7.858506467648677,0.0,5.19842708086171,356.26389651762116,0.0,0.12953607460340233,5.210385433458158,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,stable
51,86.89655172413794,4.137931034482759,242.13242223123234,12.674023457290685,0.0,12.496584130182079,279.215624683349,0.0,0.12920500355926,5.96521485617803,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,stable
52,91.0344827586207,4.137931034482759,271.89114667099045,14.327285926166134,0.1557885466427557,14.785250126538752,252.76342518134186,0.0,0.0,6.572919169436098,2000.0,25.0,0.5,1.3652123889719707,2500.0,35.59322033898305,0.8,1.0459431618637296,expanding
53,95.17241379310346,4.137931034482759,276.48079910823964,14.582266617124423,1.0608301331278116,15.587951538720368,248.68373412600923,0.0,0.0,7.071716124935138,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,stable
54,99.31034482758622,4.137931034482759,188.7838542029566,9.710214122386478,0.9250047277698217,10.297312885925995,326.63657404181635,0.0,0.0,5.7382001297955885,400.0,56.25,1.0,1.2090619551221675,10000.0,0.0,0.25,1.0,fragmenting
55,103.44827586206897,4.137931034482759,148.08672991893616,7.44926277327423,0.9463100448897472,1.0450973491717241,362.8117956276123,0.0,0.0,2.8753619904419887,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,stable
56,107.58620689655173,4.137931034482759,237.43889777909874,12.413272098838819,0.8534937003894365,3.854048403361612,283.3876464185789,0.0,0.0441282995894581,6.995739418684417,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,stable
57,111.72413793103449,4.137931034482759,317.5746242234802,16.865256901304456,0.7908819801571509,4.76225489991591,212.1558895791287,0.0,0.1443174216807182,6.44874555370712,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating
58,115.86206896551725,4.137931034482759,277.8966122627134,14.660922903484078,1.1209303754091748,2.265368495499779,247.42523354425475,0.0,0.18252668434499875,2.0086493614095873,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,stable
59,120.0,4.137931034482759,238.2186003019467,12.456588905663706,1.450978770661199,0.0,282.6945775093807,0.0,0.23871507299837802,0.44111206554930504,400.0,56.25,1.0,1.2090619551221675,10000.0,0.0,0.25,1.0,fragmenting
60,0.0,8.275862068965518,190.66825939509047,9.814903299727249,0.0,0.0,324.961547204364,0.0,0.0442145022283513,0.17314367361116978,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating
61,4.137931034482759,8.275862068965518,400.7453575369578,21.485853196497654,0.0,0.8440443697191777,138.22634885603753,0.0,0.20717544591630163,4.4360397710116075,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,stable
62,8.275862068965518,8.275862068965518,610.8224556788251,30.0,0.49466181971401646,1.7766358233321982,0.0,6.786101694235338,0.12816420716174703,2.777213942481197,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating
63,12.413793103448278,8.275862068965518,508.2682063596195,27.45934479775664,1.638436317016679,2.0534380148889184,42.65048323589377,0.0,0.1941638096403214,2.9261071544111683,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating
64,16.551724137931036,8.275862068965518,381.66539185110076,20.42585510283893,2.751659381256704,0.03034758387863823,155.1863183545771,0.0,0.2856324093734506,3.4572815544485325,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating
65,20.689655172413794,8.275862068965518,607.3603330609609,30.0,0.985698076428153,1.4600944523338781,0.0,0.0,0.14703844254261295,5.18333094861262,400.0,56.25,1.0,1.2090619551221675,10000.0,0.0,0.25,1.0,fragmenting
66,24.827586206896555,8.275862068965518,820.6704230425015,30.0,0.0,0.0,0.0,0.0,0.14787613040656253,8.499700590320458,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating
67,28.965517241379313,8.275862068965518,722.6749840957966,30.0,0.0,0.0,0.0,0.0,0.13930703633369337,5.681052658390701,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating
68,33.10344827586207,8.275862068965518,539.7780372595703,29.209890958865014,0.3910610318985487,0.0,14.641744658159794,0.0,0.17999995129124347,2.880020820078185,2000.0,25.0,0.5,1.3652123889719707,2500.0,35.59322033898305,0.8,1.0459431618637296,expanding
69,37.24137931034483,8.275862068965518,447.40708454477397,24.078171363598553,0.0,3.6604163326595636,96.74925818242315,0.0,0.21890172663166052,4.688126137263793,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating
70,41.37931034482759,8.275862068965518,387.239022708678,20.735501261593225,0.0,0.0,150.2319798145084,2.986549988071826,0.21201651459855533,0.03674644369505731,400.0,56.25,1.0,1.2090619551221675,10000.0,0.0,0.25,1.0,fragmenting
71,45.51724137931035,8.275862068965518,289.54187276218545,15.30788182012141,0.0,0.0,237.07389087805743,5.827440154182352,0.1787258022867229,1.4279880227104063,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating
72,49.65517241379311,8.275862068965518,175.4480147208855,8.969334151160306,0.0,0.0,338.4906535814351,8.268401729662008,0.0935158313510126,-1.6825392472209422,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating
73,53.793103448275865,8.275862068965518,244.99585262138868,12.83310292341048,0.0,0.0,276.67035322543234,6.303889497490616,0.17078308028317854,0.5988735037190116,2000.0,25.0,0.5,1.3652123889719707,2500.0,35.59322033898305,0.8,1.0459431618637296,expanding
74,57.931034482758626,8.275862068965518,452.2749624782436,24.34860902656909,0.0,0.8642319299229688,92.42225557489459,1.0352719095809495,0.2204905781419862,2.7319221364642097,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating
75,62.06896551724138,8.275862068965518,453.6139948455828,24.422999713643488,0.0,1.765660157951069,91.23200458170419,1.4079007916947321,0.22933746613005151,2.593184701337534,400.0,56.25,1.0,1.2090619551221675,10000.0,0.0,0.25,1.0,fragmenting
76,66.20689655172414,8.275862068965518,249.01294972340702,13.056274984633724,0.0,7.687678130418464,273.0996002458604,7.421776143831929,0.3241827192638236,4.881444226072013,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,stable
77,70.3448275862069,8.275862068965518,107.16092113611998,5.175606729784443,0.44020698732079916,10.849544669170335,399.19029232344894,8.284078799853459,0.35710871314112663,5.086210174387831,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,stable
78,74.48275862068967,8.275862068965518,48.974247928684605,1.9430137738158115,1.7188541939983193,0.0,450.911779618947,2.277617861054117,0.3633642872974723,-0.5085613565933329,2000.0,25.0,0.5,1.3652123889719707,2500.0,35.59322033898305,0.8,1.0459431618637296,expanding
79,78.62068965517241,8.275862068965518,12.523001919253687,0.0,2.357116032816959,0.0,483.3128871828857,0.0,0.4690958365351009,0.6951297289364421,2000.0,25.0,0.5,1.3652123889719707,2500.0,35.59322033898305,0.8,1.0459431618637296,expanding
80,82.75862068965517,8.275862068965518,23.715435165495602,0.539746398083089,1.6633189815337952,2.0581463334282253,473.3640576306706,0.0,0.6864473693423336,2.7146989512737187,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating
81,86.89655172413794,8.275862068965518,68.40535529715922,3.0225197387310674,1.3017525421502414,13.733364029842546,433.63968418030294,0.0,0.5730319302995801,8.631275545890533,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,stable
82,91.0344827586207,8.275862068965518,186.18910476829487,9.566061376016382,1.9949691674604837,19.01757281009358,328.9430179837379,0.0,0.0,7.7225652136219525,2000.0,25.0,0.5,1.3652123889719707,2500.0,35.59322033898305,0.8,1.0459431618637296,expanding
83,95.17241379310346,8.275862068965518,272.291696442985,14.349538691276946,2.420319202417598,16.754851741906812,252.40738093956887,0.0,0.0,10.038413141768743,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating
84,99.31034482758622,8.275862068965518,242.23004286404282,12.679446825780156,1.863491739413249,5.856220962916815,279.12885078751754,0.0,0.0,5.070688394499168,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating
85,103.44827586206897,8.275862068965518,217.82034158372045,11.323352310206692,1.5130376529243867,0.0,300.8263630366929,0.0,0.0,-0.12361174910118611,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating
86,107.58620689655173,8.275862068965518,226.21630439407755,11.789794688559864,1.0905733985110182,0.0,293.36328498304215,0.0,0.0,-0.2601279030293572,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating
87,111.72413793103449,8.275862068965518,233.7200572061518,12.206669844786212,0.7695877928124171,0.0,286.6932824834206,0.0,0.0,2.0266833310640626,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating
88,115.86206896551725,8.275862068965518,229.6250800405503,11.979171113363904,1.7678246204057375,3.0991533553329944,290.33326218617754,0.0,0.02177724012540508,5.914180723697903,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating
89,120.0,8.275862068965518,225.53010287494877,11.751672381941598,2.7660614479990584,6.944984849970724,293.97324188893447,0.0,0.1113606228942547,8.00178283330072,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating
90,0.0,12.413793103448278,560.8574486522564,30.0,0.0,2.6731736058687323,0.0,0.0,0.2264522102575738,4.697441696371013,2000.0,25.0,0.5,1.3652123889719707,2500.0,35.59322033898305,0.8,1.0459431618637296,expanding
91,4.137931034482759,12.413793103448278,534.8344909654155,28.93524949807864,0.017754508806779756,1.83171810086767,19.03600803074177,0.0,0.21081347658322128,1.088861343375057,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating
92,8.275862068965518,12.413793103448278,508.81153327857464,27.489529626587483,1.0742996422234534,1.8173961281243827,42.167525974600295,5.549279252154254,0.20164062191957646,2.9829798104571457,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,stable
93,12.413793103448278,12.413793103448278,441.0194218221248,23.723301212340267,1.4143864814369234,2.6543487452964225,102.42718060255571,2.584720489244061,0.1969194003887854,5.090943521814914,2000.0,25.0,0.5,1.3652123889719707,2500.0,35.59322033898305,0.8,1.0459431618637296,expanding
94,16.551724137931036,12.413793103448278,370.0142985372436,19.778572140957976,1.6993611441732237,1.9352874631313008,165.54284574467238,0.0,0.2107208182517432,2.3210096770208177,2000.0,25.0,0.5,1.3652123889719707,2500.0,35.59322033898305,0.8,1.0459431618637296,expanding
95,20.689655172413794,12.413793103448278,487.2548077309538,26.291933762830766,0.7349440802794313,1.9722267249073617,61.32905979470773,0.0,0.1998254126164179,3.3233339536012316,400.0,56.25,1.0,1.2090619551221675,10000.0,0.0,0.25,1.0,fragmenting
96,24.827586206896555,12.413793103448278,565.301965783874,30.0,0.0,2.258673721971255,0.0,0.0,0.21560114261629254,4.935596415431377,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating
97,28.965517241379313,12.413793103448278,559.2817296679724,30.0,0.0,1.1374730567868632,0.0,0.0,0.18630557426157296,4.776331336628406,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,stable
98,33.10344827586207,12.413793103448278,530.3340224151194,28.685223467506635,0.0,0.8292623646384361,23.036424519893828,0.0,0.17298760252724452,0.7617777860242851,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating
99,37.24137931034483,12.413793103448278,504.11777889890726,27.228765494383737,0.0,1.924779651540047,46.33975208986021,0.0,0.1965141540115602,1.5426060106496937,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,769.2307692307693,44.44444444444444,0.5,1.2549471261506067,stable
100,41.37931034482759,12.413793103448278,483.6312441671484,26.09062467595269,0.0,1.6687972975428247,64.550005184757,0.0,0.20957593164101146,3.55417092615703,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating
101,45.51724137931035,12.413793103448278,381.93622269141343,20.440901260634078,0.0,0.0,154.94557982985472,0.7792352753614027,0.23082888651013628,0.20536896067655075,400.0,56.25,1.0,1.2090619551221675,10000.0,0.0,0.25,1.0,fragmenting
102,49.65517241379311,12.413793103448278,229.97301603591762,11.998500890884312,0.0,0.0,290.023985745851,5.347103024108043,0.15454501062167436,1.7934408217227504,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating
103,53.793103448275865,12.413793103448278,204.84602567302244,10.60255698183458,0.0,0.0,312.3590882906467,6.8165241580500595,0.16256117171932544,-0.27048622465525496,2000.0,25.0,0.3333333333333333,1.3652123889719707,400.0,56.25,1.0,1.2090619551221675,aggregating
104,57.931034482758626,12.413793103448278,274.84619752957747,14.491455418309858,0.0,0.0,250.13671330704227,5.962110330888609,0.26030834150890053,-1.9866723372793729,2000.0,25.0,0.5,1.3652123889719707,2500.0,35.59322033898305,0.8,1.0459431618637296,expanding
105,62.06896551724138,12.413793103448278,241.5043989422057,12.639133274566984,0.11033034868875413,0.0,279.77386760692826,5.169984173435693,0.2917251022149562,-1.1908402329787462,2000.0,25.0,0.5,1.3652123889719707,2500.0,35.59322033898305,0.8,1.0459431618637296,expanding
106,66.20689655172414,12.413793103448278,104.82062991090751,5.045590550605972,0.18360619187961968,1.6656134456836142,401.27055119030445,4.440145685691306,0.253001086959652,-0.8802777517349241,400.0,56.25,1.0,1.2090619551221675,10000.0,0.0,0.25,1.0,fragmenting
